23785:2008,28545,8213,22815,1677,6737,813,1009,8,17
6192:6733,18867,17,302,654,32,94,226,616,138
6161:3409,17,2447,1905,11623,32,302,616,4239,654
6162:3632,9943,17,483,302,654,616,73,1181,93307
37266:2399,17,302,654,76,616,58,8,866,84
6164:986,6227,61651,835,23933,2136,6231,3423,17,226
14964:116,58,616,84,1102,483,650,354,8,76
46072:3,41,302,654,84,58,616,1102,354,29
37272:225,6802,90616,68329,60954,103261,62098,44807,42993,102134
14967:11637,93,17,302,564,654,616,650,58,52686
32439:3,54,22,302,654,84,58,616,29,1102
6146:5605,89291,96652,73282,17,302,654,76,616,58
6145:13186,33218,18792,39958,94897,113497,28140,1202,17424,32044
46050:3191,3234,34443,1578,495,726,66,4930,1866,837
37255:45426,17,302,654,76,616,58,8,866,84
32422:50737,17,302,654,76,616,58,8,866,84
23751:44318,18515,5083,76,4513,1069,17,1002,8928,564
6155:26712,27119,654,302,616,8,84,245,58,76
14960:73733,100524,18447,58597,76689,109652,20318,71702,53263,114505
23735:6031,79476,95656,71941,9101,97423,52460,25662,59017,41570
14865:65,86,3,302,96,889,654,520,7171,616
6271:285,2200,654,3,58,269,616,359,84,136
14879:119,1190,1526,559,17,999,616,4967,518,8
32477:30733,8322,16965,19528,80803,112925,56139,95744,60427,9674
6270:2280,19132,17,22192,654,616,302,8,10024,429
14874:1896,17,302,58,29,616,84,354,1102,138
32451:17,4400,302,654,616,58,650,29,2618,6
23714:510,483,302,17,654,52,269,7437,58,616
14864:510,13030,17,654,162,302,58,616,29,1362
37358:454,102630,11579,20052,83182,53702,23111,49711,43617,2796
14863:3,22256,302,1037,5404,654,84,58,616,29
14862:13512,8985,27085,17,7334,873,14259,302,7969,378
46008:6337,12968,2260,2856,7940,11577,5486,16360,46572,24065
6228:709,58,302,84,29,1102,76,650,354,542
23699:285,36100,1103,1553,1285,17,28082,302,118768,100476
37342:62795,6849,17,654,302,58,616,70220,13241,29
23711:46374,63989,17439,17,302,654,76,616,58,8
14906:80690,2301,77296,81,3423,22421,3718,52303,1888,117325
23686:58,17,633,370,1878,302,88,2289,616,654
45989:64805,2661,13341,30301,29000,37089,28275,16792,44709,15204
6210:17,1102,302,48,654,138,518,58,301,32
14881:336,17,76,1400,168,8009,226,302,616,654
37313:17,302,654,76,616,58,8,866,84,29
14883:5176,1102,29,58,616,8,354,76,138,301
32493:1212,35542,110640,88612,616,87865,90830,58,17,654
32495:3131,2008,515,101274,90012,108780,85938,23725,73174,17
45998:57192,301,1086,8845,15597,43008,40214,33103,93767,29747
54540:2265,17,302,654,76,616,58,8,866,84
6219:1206,34129,4755,3107,1527,2880,1352,10041,73179,189
23692:2343,8692,11543,29197,20163,83825,19881,59964,2401,3850
54989:43255,25323,58032,73975,28162,48994,95962,120049,116179,119924
37389:4119,168,984,661,463,76,1326,1400,801,8860
7053:17,76,14038,226,70,508,1023,1382,564,302
24397:90552,269,4062,302,17,654,58,616,76771,84
32043:29,17,654,58,84,616,1102,650,354,6
14824:497,2917,42397,3618,4421,13,2672,4513,1664,5122
45159:55480,93392,17,302,654,76,616,58,8,866
14822:1033,109017,110837,32653,70571,37132,48017,54656,72234,62616
7044:48,302,654,8151,84,287,3,22,1181,117160
37380:47228,48932,80867,31748,94594,70125,80499,20706,64213,7824
24413:749,3,43133,458,302,654,84,58,616,29
7069:1592,924,17,302,654,76,616,58,8,866
45178:3584,17,302,654,76,616,58,8,866,84
24409:8459,357,16674,17,76,302,81,650,7956,70
37404:546,5869,4135,866,17,302,654,13523,76,58
37398:24010,118152,107255,92359,117732,49277,75297,75582,36535,89880
37399:16355,1460,26937,45998,14435,297,1326,98431,5738,6097
7059:6256,93033,109940,58298,661,984,25073,6695,2012,8860
45133:14885,17,302,654,76,616,58,8,866,84
32010:20035,37323,54357,1166,664,105970,101511,107411,11980,104690
14793:15529,14251,85146,83539,81,70578,403,15728,26109,3137
14794:58,302,48,1678,3,654,497,96,1242,616
45129:2848,17,302,654,76,616,58,8,866,84
7077:32107,31168,64725,77790,58530,62125,43857,17,302,654
24421:33658,80290,70365,107039,89807,17,302,654,76,616
14791:168,760,9874,20594,4103,175,463,984,5480,1400
24418:28790,2051,63481,62680,88968,104247,71593,43024,16258,107299
14788:17,302,84,73,29,37481,6130,153,518,1896
32032:343,16632,17,302,616,409,58,650,654,1550
7096:7159,17,302,654,76,616,58,8,866,84
24440:93844,1405,3334,29180,85485,30691,94733,85716,41018,55075
7116:1245,94,17,183,610,3726,708,1436,7088,7210
14764:74558,99096,47699,101141,109983,105771,2692,110969,106565,117995
24331:33483,17,302,654,76,616,58,8,866,84
54924:1145,17,302,654,76,616,58,8,866,84
32105:3,64596,302,654,58,84,616,29,650,1102
14767:9354,47375,19489,33562,105330,105650,8454,34145,39673,116797
45101:118284,9090,88107,32360,113542,15115,15359,25636,30660,20194
32110:93,17,302,564,654,616,650,58,736,84
7118:654,29,58,616,84,8,76,736,1102,354
14755:709,17,302,58,616,29,610,327,246,650
37443:14444,149,11535,17,7006,76,508,302,1589,70
37446:63048,17,302,654,76,616,58,8,866,84
32104:50091,25356,16909,83122,92915,56557,18211,527,105108,91373
14759:29,24921,3,109,654,84,58,616,1102,138
7112:75057,2449,71443,120102,107052,81729,103280,66211,107310,102248
32123:52705,115116,112925,48808,109776,35885,63879,17,302,654
14784:86974,8894,100812,119223,19112,22833,19217,106202,106645,98714
24349:58,289,17,616,346,302,8,654,518,84
7133:58,616,84,749,650,354,8,1102,48,736
24339:33494,5287,5117,2359,38,7980,41855,32514,109871,84445
14771:40537,1453,62162,67043,1085,105997,3423,3972,23933,3137
14776:678,22,9197,17,616,654,58,302,8055,564
32076:52490,18530,61658,5028,38466,28933,65901,60230,3676,62927
45069:68498,2178,647,43881,18536,75939,61440,18004,62564,71694
7137:8563,4943,7082,26165,70580,39684,23213,52245,15202,34038
14721:30815,13077,9674,24933,51232,19528,4409,37112,13647,94237
7140:88,2815,17,84,518,302,616,1102,654,58
37480:664,30357,9794,54703,98661,56965,91391,56600,26414,22476
45063:112822,46098,8727,30360,2532,74263,47609,41185,20560,70792
32072:49,1208,6614,18114,6462,18137,20104,57987,3427,53597
37501:64030,24481,40197,500,226,70,10079,6263,56871,48816
14752:17125,17,302,654,76,616,58,8,866,84
14737:35,71420,52797,11295,735,18441,22641,302,13925,20576
7159:302,654,84,29,3,73,179,8,1102,101
14695:94,17,1985,1152,245,4513,1256,764,555,8598
32165:30056,10648,20302,56538,22931,17,12982,102504,62664,2548
54855:72918,17,302,654,76,616,58,8,866,84
32161:65971,9223,1262,537,1528,69896,168,9417,51380,5480
45284:22220,30479,28800,33244,4882,111497,115421,26913,97569,27799
45293:4521,23687,74481,50972,102853,6780,111430,65022,39787,29114
45294:73,17,654,302,616,29,289,101,650,84
14701:5407,17,302,13342,1152,96,1896,1260,3519,58
37515:3,302,654,84,58,616,29,1102,354,8
37516:153,17,58,302,654,591,861,8,650,84
14697:3481,2439,8419,4158,33862,14505,17498,21150,25740,71189
6935:56570,60549,40281,111979,97616,17520,104512,113270,52826,39786
24536:93,17,302,564,654,616,650,58,736,84
14712:183,42506,22128,53749,84238,8066,2548,22546,109137,105750
6933:17,654,6,616,1745,81,76,302,5767,8
45298:3371,38269,64271,30646,22316,10060,114614,96559,73738,114907
32180:57282,13728,66694,70462,117804,58387,35976,63658,85612,62252
37521:7953,115204,17,302,654,76,616,58,8,866
6932:97,61790,6073,12559,28479,215,176,17,224,616
37523:6058,9599,32448,2059,2967,73966,116575,116274,97531,54942
14719:302,3,58,4135,616,1896,93,29,95,4203
32191:77069,13512,98061,17,873,47116,616,302,8,1164
14717:780,3423,14956,17,613,35218,3137,64061,113000,51769
32189:4993,431,1370,710,1039,17,84,8,302,947
37530:9293,24161,67167,49133,108419,48239,88148,109336,109269,102901
6939:11488,17,302,58,654,84,616,301,8,518
32185:68182,44371,17,302,654,76,616,58,8,866
45255:97024,17,302,654,76,616,58,8,866,84
6950:23335,1979,17,302,654,76,616,58,8,866
6948:102171,56195,6302,14610,769,64933,1007,4589,3514,74415
45250:6293,41036,17,302,654,76,616,58,8,866
6958:957,113365,16676,2528,4326,70,650,866,8,302
24558:33872,1991,35996,106792,64461,21808,86372,354,45010,378
45261:8356,49259,46119,62085,57593,44909,68238,88011,91298,65067
6960:17,361,8042,302,654,5807,22097,76,254,37960
32140:715,30280,19392,17,2764,1360,1099,873,931,70
6966:3770,25398,8258,2303,81362,38716,103304,42150,82452,107013
32145:17,302,654,76,616,58,8,866,84,29
14676:58,29,483,3,654,2890,616,84,8,1102
14681:1176,20836,37143,16701,7627,24467,96993,6906,87631,54338
45275:44,59247,45201,94119,52302,59424,80563,2337,6218,75538
37570:4446,814,36918,30467,6744,7356,11614,24775,44457,20216
6977:10561,64429,28103,46673,73688,473,195,79831,2039,54
6984:57053,7565,9622,11796,45343,18437,69814,108856,76332,93130
6983:500,5812,33595,7305,11989,31393,75538,50995,80563,87110
6982:361,17,254,3043,73805,47429,256,302,654,2845
14629:14170,16941,15112,56236,99121,66123,118022,98289,26040,115613
6992:970,1827,2714,2403,5840,16269,453,1524,3207,3506
14640:74193,119881,102893,110074,17,302,654,76,616,58
14639:40263,31633,6387,76,17,2848,22856,361,22614,5363
24468:4425,5398,11612,2139,18124,76,26985,114175,59151,17
37585:385,5726,4979,28166,10543,48992,39619,115140,17,302
37588:415,68498,647,15876,31095,86476,17,302,654,76
32242:3934,1267,83730,112365,12606,18221,29383,46743,112171,3567
32251:62860,17,302,654,76,616,58,8,866,84
14652:302,654,486,3,58,616,84,4834,93,502
32250:40152,17,302,654,76,616,58,8,866,84
24473:225,3218,36541,49767,15207,65648,59746,116263,40477,91690
32256:17,302,654,76,616,58,8,866,84,29
7005:15,302,654,70100,1196,616,5567,58,84,8
37606:2142,33882,39395,70923,15642,64614,103752,98258,63084,1524
24489:2092,17,302,654,76,616,58,8,866,84
14601:74319,110399,37415,31223,70446,98672,42686,17,302,654
7019:17,302,48,58,2162,84,76,8,29,1187
32205:890,1730,5097,3568,23289,4743,18425,2139,42756,40
7027:13250,17,302,654,76,616,58,8,866,84
14613:65,29,17,654,61636,58,691,153,889,93
14615:802,85565,85514,45933,29913,17,302,654,76,616
32215:7409,1171,3906,41642,22205,6732,81,17,76,5663
7034:17,302,58,94,65,654,2030,60391,8,84
7035:7411,302,654,616,107027,58,84,3,8,29
14619:1730,890,77650,47987,5097,3568,56692,69619,4743,70323
7036:54,109,17,302,654,1086,84,354,58,616
14590:483,4414,4502,302,58,17,654,616,29,861
24157:8725,93660,17,302,654,76,616,58,8,866
31806:5120,29030,56198,33160,65429,14092,10819,62769,60833,59585
24158:23528,3406,99188,33152,49890,51505,77570,21207,57974,59005
45437:77975,17,302,654,76,616,58,8,866,84
14591:18867,13652,3229,1326,149,14824,35953,52099,226,17
24155:59968,89586,23030,27948,107562,53618,65176,64849,5355,17414
14582:302,944,3,73,153,29,84,1896,27870,6190
24146:703,17,616,1463,27682,3993,65785,302,98760,108017
31789:50904,17,302,654,76,616,58,8,866,84
24144:21421,81427,53052,1326,96464,168,1460,352,4372,2337
31791:4308,17,302,654,76,616,58,8,866,84
14576:61375,76,1164,3054,32,3105,698,3348,17,201
6793:692,1102,5312,29,654,58,616,8,354,138
45414:99232,101032,743,9946,30504,14985,83651,78052,2601,87362
6792:1762,17,302,153,654,4169,24323,19079,58,8
14568:2265,5214,8414,6198,59031,582,11070,76,2139,17
24129:7491,93,17,302,564,15720,105131,654,616,650
6843:302,654,58,616,84,8,65,76,29,518
14554:21915,104626,100030,27362,2668,37109,50478,15162,5437,55403
24185:2831,19356,1876,9328,17,4278,302,616,654,27479
37692:3088,17,302,654,76,616,58,8,866,84
24184:30112,431,44757,17,873,41782,61796,1539,1825,84037
24179:17577,90552,26551,66394,39286,95884,78379,113479,44868,66813
24175:18261,40405,11453,61116,68797,98466,69915,64802,81121,91007
37676:68498,122379,19621,91460,22046,415,119109,58740,28581,121204
31751:17,302,654,76,616,58,8,866,84,29
14536:14593,801,12657,2402,2962,2660,1947,168,719,8860
37666:47228,17,302,654,76,616,58,8,866,84
24162:96,17,302,654,76,616,58,8,866,84
14522:7550,471,2157,11070,17,302,76,616,650,81
14524:11626,1784,2406,497,22801,318,251,15180,17,1410
24083:17,30,54,116,497,8101,1086,302,654,616
14517:55482,98723,24224,121966,113429,15638,43930,15947,51618,20361
37708:17,302,654,76,616,58,8,866,84,29
45353:20055,14161,984,13567,760,65558,661,719,168,135
14508:5860,17,302,654,76,616,58,8,866,84
24075:1913,6387,76,17,361,866,2848,2139,22856,22614
14509:52313,302,431,3,73316,654,93,58,84,616
45346:49241,17,302,654,76,616,58,8,866,84
6851:3915,17,518,3107,84,10041,616,302,1206,1527
37701:165,269,8697,302,17,654,58,84,354,616
37753:1677,1984,4146,10692,76,8783,2528,698,26915,684
45341:8878,82416,32200,57043,62,96186,49408,6752,26124,4787
45331:929,66792,28005,88574,118791,23284,5215,18966,27027,82537
6898:709,17,32,616,302,803,4017,654,1970,58
6903:2414,1913,17,254,546,302,267,93,654,354
6889:302,3216,654,5176,3,6588,84,572,34496,41088
14473:17,302,361,654,760,84,254,76,22,2402
45323:110600,17,302,654,76,616,58,8,866,84
6895:866,75864,17,654,1763,546,1649,15568,10947,254
31822:10492,98397,17,302,654,76,616,58,8,866
6894:5152,6922,112582,58692,34489,46258,4448,17,302,654
6883:17,94,6503,302,654,54,616,58,3347,235
24100:45,17,302,654,616,58,155,8,3101,29
6881:47043,686,6491,21970,78050,18239,91518,106547,785,69697
37731:15461,24530,12264,103066,4566,111499,90835,66946,16996,99508
37735:66881,19166,3372,8321,40165,120702,11563,5522,8211,7021
6886:58,616,179,84,8,285,650,76,1102,322
14470:17,1102,58,29,654,59199,616,518,48,354
31926:16079,686,3406,55357,6491,73942,18239,67246,6127,785
14455:18798,238,1164,21729,12201,87511,27148,14540,1104,17
24273:20604,17,302,654,76,616,58,8,866,84
6676:17,302,654,546,866,58,616,218,84,76
24286:1028,99207,2171,19822,14982,62605,89374,102563,89328,62835
31933:2265,6387,2848,76,22856,31633,22614,5363,40263,17
37790:24920,17,302,654,76,616,58,8,866,84
45564:2405,17,302,654,76,616,58,8,866,84
6682:84,58,15,616,749,3,179,8,650,138
37767:16964,2831,2843,14147,10043,1376,2154,39436,56484,48053
24262:5398,16669,33009,44376,60620,80334,49934,35828,57293,79576
45542:17,302,654,76,616,58,8,866,84,29
6658:6683,44896,17,1591,5404,5715,117921,71859,103917,3288
14436:17,109,3739,35187,14173,1472,302,654,58,616
14446:17,1912,2887,2294,126,18068,15173,302,654,616
24269:3,52705,64643,39517,302,654,84,58,616,29
14445:1605,3141,6149,17,27982,654,25631,121617,97809,84
45550:26393,17,302,654,76,616,58,8,866,84
31920:2101,5009,16895,1930,17,102774,76,508,564,654
6671:25960,63088,27122,39897,21940,4794,3536,92246,12936,122010
24265:16332,13,13814,3086,9055,29311,5323,62607,441,1875
37816:2778,94,5111,183,25253,17,1109,654,61,840
14422:11083,65532,17,302,654,76,616,58,8,866
24309:168,719,801,984,2318,5480,1400,72,7994,760
31890:67614,72590,105193,91515,47936,43532,85494,107208,76942,114078
24317:49799,48759,48389,113350,29749,76606,88644,10057,19524,26925
45510:108490,500,61735,76092,118639,54324,73913,111183,4915,98384
14407:521,327,42,33758,17,26360,667,5116,138,70
6694:6432,36868,26085,31969,27741,36887,88297,4386,65038,35183
45518:254,361,17,302,654,76,354,84,29,58
6698:6724,17,302,654,76,616,58,8,866,84
6737:327,1152,481,4567,667,6732,17,302,654,616
24210:176,55253,62293,1790,15289,5103,70,1382,226,3309
31985:74002,17,302,654,76,616,58,8,866,84
14386:36187,58717,52219,94915,182,7422,2661,13341,30301,29000
37849:17,302,654,76,616,58,8,866,84,29
24219:483,2094,3,612,302,654,24218,58,84,616
6749:12254,168,574,3153,719,2161,6097,1560,20055,5480
14397:58,15430,23,269,302,17,42284,654,64663,616
6724:2286,1250,4594,17,46213,6371,87469,226,106695,616
6723:135,9491,12657,17,4119,2402,2321,877,2962,168
14371:17,302,48,654,15,616,899,84,58,8
6725:288,302,17,3155,654,33967,2000,3885,235,58
6728:58,7667,2995,302,654,32,364,616,8,84
24199:124,756,5761,24823,89502,12776,1606,4364,7333,27255
24206:4802,925,22315,5490,17,302,654,76,616,58
6736:17,19536,1039,616,302,654,518,58,14202,84
6735:1155,17,58,616,84,8,542,354,1102,564
31955:1854,4032,110709,28205,26298,36916,105127,72632,39072,26257
37876:80222,17,302,654,76,616,58,8,866,84
37878:30,17,302,654,76,616,58,8,866,84
24248:2282,11352,11261,45269,110343,2265,2848,34936,95533,20575
31958:26140,18316,17,302,654,76,616,58,8,866
6773:616,8,301,518,875,1762,101,6,564,3
6755:1102,17,182,40604,22681,302,8,654,518,354
45443:11251,64869,80318,90114,17,2139,90191,698,79895,58544
31937:49692,42470,32971,65097,87828,115978,69791,113675,77097,57707
31947:3196,197,10541,13049,14793,4626,2055,20411,10997,4140
14347:22620,112001,17,302,654,76,616,58,8,866
24236:122,2447,1839,1326,3896,18867,17,302,122831,95772
22824:1943,34972,68227,29736,56102,50906,787,15,542,224
37989:88486,1397,4889,9054,5975,2510,14268,603,13341,6311
22823:8571,2888,168,1230,37106,2999,20055,574,85075,112324
37988:52200,105164,86479,39277,91352,10662,3068,52056,60464,104526
37987:34910,44156,104579,41991,49088,24335,13590,6083,94947,4156
7661:49217,17876,268,165,35,6535,17,104497,44827,654
16269:75345,17,302,654,616,58,76,33109,29,84
7657:6135,33957,20235,918,445,41203,75298,782,102808,4796
22825:44779,118346,10537,49065,121014,40734,83649,80081,96152,33790
31563:40922,2318,68300,81242,49755,77538,34134,4877,1230,168
16277:508,654,17,1779,616,302,3231,73,1677,52
22835:17,302,654,58,616,29,596,361,3,482
7678:1352,3107,2880,1206,3172,6434,4825,111353,8848,1712
16287:6324,1038,84059,15172,56211,7109,4820,616,17,34287
31578:70497,8476,1591,2343,6573,13661,65428,66366,33427,118201
22844:17,302,616,3,29,596,73,1624,578,4996
16292:67305,18033,2379,83822,44422,119941,84239,73556,19517,14599
7617:37236,46650,2641,755,1119,654,17,7760,28979,302
31585:18850,83814,86461,68624,89994,12631,62238,15971,16962,84210
22800:76,5022,7491,15720,3937,93,20405,52228,42763,54844
22799:77650,3,4248,128,302,14336,654,58,84,616
53391:8243,55364,36819,12423,67835,113803,49227,69690,93409,757
16301:402,24117,17,32,616,542,245,73951,61,15
31597:47228,62870,16686,48932,80867,31748,94594,70125,80499,20706
16302:6793,263,12749,756,17,12776,327,1606,4364,65
16297:81,62565,17,302,654,76,616,58,8,866
22794:52268,16782,15483,99128,75629,67842,16165,3266,81603,43308
22807:12039,497,168,719,33653,116454,107299,801,984,5480
22808:24598,87922,9419,25438,85493,34123,84972,84082,42246,104336
7637:1344,58,518,302,654,616,84,215,3,381
16309:58,17,302,29,76,84,8,650,1624,2669
22806:1112,7712,66,110602,66067,17,58,616,18105,15
37971:17,12400,29,55895,302,86531,19886,674,61,80675
16305:510,302,17,269,41306,6958,654,58,616,84
46650:12952,115031,18060,69181,72909,17,302,654,76,616
37924:65669,10075,17,302,654,76,616,58,8,866
53476:12617,99359,43848,44547,61336,78826,119398,60064,103476,72501
7586:168,760,5480,719,984,2161,16929,2962,11693,16939
53479:74276,69353,119624,13603,54226,19419,27692,24835,2946,25100
7590:44144,302,654,363,616,3,73,84,29,136
22888:2369,17,29,58,616,84,8,1102,650,454
22887:94,431,563,17,8,4278,916,11070,616,9077
16329:563,8,17,84,616,9077,302,654,1102,58
31497:97902,23933,62565,780,3423,17,262,3137,226,5767
16330:17,302,654,97,179,29,8,76,542,84
31499:83943,12257,118150,64955,27486,21931,33901,11732,2582,1730
31502:17,302,654,76,616,58,8,866,84,29
22893:13420,61496,17,302,654,76,616,58,8,866
37934:3,54,136,302,654,84,58,616,354,29
16335:17,654,302,73,1678,153,50946,22,335,5067
16338:518,34883,8311,1100,1173,2140,17,327,82625,119
16337:20730,28590,34196,1616,19474,24225,24016,78913,57004,67234
31508:48716,17,302,654,76,616,58,8,866,84
7603:4573,302,654,616,58,2679,596,84,3,29
22901:44837,17,302,654,76,616,58,8,866,84
31510:29327,95444,66646,95692,53526,98118,101917,24983,42547,11050
7605:1410,302,654,633,3,30,616,58,610,246
7608:302,1762,654,3,42,269,1594,58,8,354
22903:29,654,2048,17,97,58,616,84,1102,650
7607:964,13511,44115,302,654,85538,30188,58,616,84
22906:5303,52797,89447,17106,61139,73343,22641,31873,104095,18646
7612:153,616,2158,17,58,654,302,8,542,650
16352:147,699,16383,18851,5343,31938,151,9906,15521,7477
7555:72027,90038,39066,116662,103272,47388,73619,117659,81074,93182
7556:67880,25740,3481,47738,22059,48210,20008,71189,103730,17498
22851:361,7194,2665,8818,6323,18723,54446,33748,10947,84610
22850:72372,1513,1260,491,17,1845,84,1127,8896,899
7558:168,8860,8942,2982,2318,9874,76,24358,9417,66394
7563:84,58,3,616,1896,55517,269,3588,354,8
46702:16945,50302,21956,59048,45394,123292,61086,25273,123165,18719
22863:18289,8409,80636,56415,57917,3290,7440,2852,21001,61296
22862:2405,17,302,654,76,616,58,8,866,84
7572:12657,168,984,719,574,9874,877,76,661,9417
22867:1748,2937,23113,13724,3726,57757,51440,17,8,302
37910:78374,17,302,654,76,616,58,8,866,84
22872:3,302,654,84,58,616,29,1102,354,8
37911:2404,99612,69435,8112,1405,616,17,30664,65508,2779
31541:15754,26764,66665,60781,113774,80962,5662,77310,38421,106325
37912:64234,79120,17,302,654,76,616,58,8,866
16380:17,302,654,76,616,58,8,866,84,29
31545:1121,7098,94,2217,31670,59931,17,68787,90654,68051
22873:1102,518,58,17,302,654,8,101,616,354
31551:22397,51698,147,5724,3588,17,224,302,654,58
46718:6559,24001,67843,17,302,654,76,616,58,8
37918:17,302,654,76,616,58,8,866,84,29
46735:83394,9786,22075,9581,8069,17,302,654,76,616
16141:19169,709,302,3,654,6073,246,8411,1782,2308
31696:121654,52320,104129,81079,109485,60576,44196,63371,2021,17
16137:11333,44712,103468,21175,4930,43452,100484,4703,67289,39332
31691:37332,17,302,654,76,616,58,8,866,84
22949:75493,104598,32793,34034,52163,59421,118601,55577,46554,15652
31687:79032,17,182,302,650,1245,654,58,616,29
7527:20300,15642,33882,39395,70923,64614,103752,98258,63084,1524
16132:97412,93,17,564,302,616,11549,654,58,650
53308:69282,18150,31670,14769,63166,68787,4474,106297,91088,81381
7542:10224,179,43521,17,168,76,79872,55198,84055,654
16151:17,302,58,84,29,518,1102,650,76,4813
46767:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
16169:8596,23962,2326,116995,19061,30814,9968,121707,27829,40283
16167:17,70,76,53381,780,302,15832,616,3423,654
38088:4119,168,5894,984,661,463,7235,76,2642,2318
7489:7612,24032,41064,50463,68947,85656,39860,98736,58835,77905
31744:29,44155,99653,153,17,6226,58,302,2125,654
7519:2307,709,302,654,48,616,84,58,8,76
16192:19244,45791,85292,99734,36401,9961,23317,1989,17,302
7517:186,3378,11408,22713,10178,58738,45641,216,40483,40356
7518:84,302,654,908,2950,327,616,58,518,25937
16187:10902,81,17804,20883,226,97303,277,2402,1147,272
38108:1102,17,302,8,654,354,518,616,29,58
16185:2268,245,10137,80312,246,353,13431,14472,764,42057
16186:98,22931,49965,86138,18237,39759,20707,69432,17,302
22936:40263,17622,76,6387,17,8783,31633,361,5357,2848
7466:1951,2268,4487,245,17,8457,16514,10851,518,8
38057:913,13260,117936,106229,28219,92526,49394,38886,4569,86048
7467:58,302,654,616,8,84,542,962,29,76
7461:10292,2402,93,17,302,564,654,616,650,58
16217:760,2888,22715,6695,12722,719,984,5480,463,1400
31644:44663,1164,33916,4677,8474,6071,76,698,17,361
38073:85040,61449,1977,116944,112621,74003,58711,34232,109699,86462
38080:107890,21244,68021,71006,72827,885,6184,65023,54258,16821
23040:10406,54405,17,302,654,76,616,58,8,866
7488:302,616,58,84,116,650,518,1102,10279,354
31639:35373,344,6732,81,13785,17,71432,85150,69164,108190
16235:17,302,654,76,616,58,8,866,84,29
16234:168,1400,8860,760,984,5480,2155,15623,661,2161
38028:13166,17,302,654,76,616,58,8,866,84
7433:3,302,77820,654,2966,136,4985,616,58,84
16233:9711,44069,58,41853,74178,7238,17,29,1614,14892
22986:17,302,654,76,616,58,8,866,84,29
38029:53440,5405,14754,168,17,302,654,76,616,58
46831:6381,1031,36924,13017,94508,99746,82308,17,302,654
16238:54457,22565,108930,91368,17,302,654,76,616,58
22979:686,2292,5439,18239,32616,11671,48914,21970,67246,78050
46820:5685,48993,23778,27717,10637,44428,79821,71065,81416,38058
22983:17,29,944,113763,654,58,616,87242,3946,41966
16231:6695,12722,719,5480,463,984,2318,5738,1400,8860
31653:3370,840,33763,3196,27070,10541,93087,6754,14793,5111
7429:7885,17,302,654,76,616,58,8,866,84
7451:1917,69,8794,38690,1617,17944,12597,93408,48197,121818
53342:3176,32488,17,302,654,76,616,58,8,866
16256:8988,47048,71596,120799,116189,96633,98747,67895,115205,66853
7444:7334,815,1164,87034,8985,3495,14200,17,342,4788
23000:535,183,10175,857,7210,17,1002,76,2717,2548
46837:89504,91272,17,302,654,76,616,58,8,866
38037:51343,17,302,654,76,616,58,8,866,84
22583:3176,32488,17,302,654,76,616,58,8,866
7414:775,29,11811,3588,1180,162,17,116,302,107206
22581:17,302,564,654,65,185,58,616,1128,84
46872:12651,86855,6406,59150,5166,95874,44564,98910,82967,64360
16021:81549,74507,17,302,654,76,616,58,8,866
16020:7120,17,302,654,76,616,58,8,866,84
22579:81,2379,6202,613,226,1453,3423,5812,140,116904
22580:3113,51500,39549,109403,70813,56527,21372,51044,1360,35004
7410:81,7590,17,2379,226,6202,2307,302,20396,113000
16017:52345,65260,79456,115457,93488,16235,57093,38412,81593,3501
22592:1589,58,17,1985,87143,149,5067,1829,616,654
7419:416,25647,3055,34491,168,8860,463,719,1400,76
31321:14237,8976,37838,68282,79757,39089,33324,4810,13051,59340
22586:2739,427,1539,6303,17,4135,213,6732,302,616
22568:1949,153,62930,116151,17,58,302,654,591,861
16008:6469,66101,7560,654,17,302,245,28484,23422,31125
7397:6275,17,32,302,654,58,66,84,153,6073
38244:35187,731,101136,115761,302,25540,36075,72301,17,37421
22575:10597,87678,17,302,654,76,616,58,8,866
22574:1375,122467,80043,63483,83859,65923,22978,64380,82725,99574
31352:10143,17,302,654,76,616,58,8,866,84
7383:5187,2373,20327,67253,19886,7501,86531,17,422,72581
31345:32431,93335,98162,33361,86821,6237,30638,943,11514,114098
22546:88,17,84,518,5998,302,616,1102,654,58
31348:17,302,654,76,616,58,8,866,84,29
16062:814,24775,20216,19886,19516,5539,53577,31508,29302,77437
31355:10038,17,302,654,76,616,58,8,866,84
31356:610,21372,17,14155,654,302,4268,29,1578,322
38216:11623,78608,17,302,654,76,616,58,8,866
7366:1102,654,29,58,616,8,5708,43535,354,76
22533:17,302,654,76,616,58,8,866,84,29
7367:39204,69067,33388,113879,48433,58888,29623,85530,87359,92067
46895:22708,6376,25398,110617,111560,32349,89414,25117,17,302
53643:93,17,302,564,654,616,650,58,736,84
22538:3733,11846,15778,30575,64390,83345,117950,94607,2131,12456
16043:8588,94,9662,11488,2867,17734,630,51273,17,302
7348:42,17164,302,654,58,17,616,29,239,2618
7346:14237,17,564,302,508,616,654,58,650,542
16088:45,17,66,24218,63500,1395,616,654,3611,11522
7351:236,776,14750,6673,4724,12253,8861,4203,4756,10075
7356:46215,1326,1678,99381,2351,31186,3438,1937,94447,1682
16093:224,17,302,654,616,58,94,787,15,84
31236:395,2776,5178,501,152,7257,17265,19950,20213,38243
16065:559,654,29,58,616,84,8,1102,650,3
31239:7680,20952,55819,929,5353,26340,7636,84919,18146,120186
